Participant,Phase,ShotNumber,SelectedTargetID,SelectedTargetPosition,CrosshairPosition,CrosshairRotation,LeftEyePosition,RightEyePosition,CombinedEyePosition,LeftEyeOpen,RightEyeOpen,XRPosition,XRRotation,Hit,Accuracy,DominantEyeForShot,LeftEyeDistanceFromRay,RightEyeDistanceFromRay,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
7,Dominant,13,Target 1,"(-9.80, 2.50, 2.14)","(-1.71, 1.64, 1.38)","(356.41, 275.48, 1.77)","(-1.01, 1.69, 1.29)","(-1.00, 1.69, 1.35)","(-1.00, 1.69, 1.32)",False,True,"(-1.01, 1.68, 1.28)","(2.64, 279.20, 4.54)",True,0.5534527,Right,0.02900358,0.04902566,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,14,Target 4,"(-4.80, 2.50, 10.88)","(-1.28, 1.64, 2.10)","(357.89, 337.75, 1.58)","(-1.04, 1.68, 1.29)","(-0.98, 1.68, 1.31)","(-1.01, 1.68, 1.30)",False,True,"(-1.02, 1.67, 1.36)","(1.50, 337.30, 6.62)",True,0.161989,Right,0.07293624,0.01448457,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,15,Target 8,"(8.20, 2.50, 5.88)","(-0.21, 1.64, 1.72)","(356.83, 63.49, 2.86)","(-1.02, 1.68, 1.39)","(-0.99, 1.68, 1.33)","(-1.00, 1.68, 1.36)",False,True,"(-0.97, 1.68, 1.38)","(0.91, 62.93, 5.62)",True,0.1392388,Right,0.06397785,0.0131127,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,16,Target 5,"(-0.80, 2.50, 11.88)","(-0.95, 1.64, 2.14)","(357.10, 0.72, 1.44)","(-1.03, 1.68, 1.35)","(-0.97, 1.68, 1.34)","(-1.00, 1.68, 1.35)",False,True,"(-1.00, 1.67, 1.37)","(1.27, 1.21, 5.26)",True,0.1614675,Right,0.07176587,0.01331041,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,17,Target 5,"(-0.80, 2.50, 11.88)","(-0.95, 1.64, 2.14)","(357.10, 0.43, 1.64)","(-1.03, 1.68, 1.35)","(-0.97, 1.68, 1.34)","(-1.00, 1.68, 1.35)",False,True,"(-1.00, 1.67, 1.36)","(1.04, 359.44, 4.64)",True,0.1644516,Right,0.06763881,0.01362755,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,18,Target 4,"(-4.80, 2.50, 10.88)","(-1.27, 1.64, 2.07)","(356.44, 337.54, 2.11)","(-1.03, 1.68, 1.35)","(-0.97, 1.68, 1.34)","(-1.00, 1.68, 1.35)",False,True,"(-1.02, 1.67, 1.36)","(2.31, 340.39, 5.93)",True,0.171089,Right,0.05096082,0.01424454,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,19,Target 9,"(8.20, 2.50, 2.14)","(-0.07, 1.63, 1.41)","(357.64, 85.44, 0.38)","(-1.00, 1.68, 1.39)","(-0.98, 1.68, 1.33)","(-0.99, 1.68, 1.36)",False,True,"(-0.95, 1.66, 1.36)","(3.54, 80.88, 6.63)",True,0.1285701,Right,0.06018528,0.01436095,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
7,Dominant,20,Target 1,"(-9.80, 2.50, 2.14)","(-1.71, 1.63, 1.46)","(356.94, 273.53, 1.09)","(-0.91, 1.68, 1.33)","(-0.90, 1.68, 1.39)","(-0.91, 1.68, 1.36)",False,True,"(-0.93, 1.67, 1.36)","(3.59, 276.99, 3.96)",True,0.1421074,Right,0.05842066,0.01442122,7,21,Male,I use a VR device on a monthly basis,"Mild visual impairment, corrected with contact lenses",Weekly,Right,"In the second round (cyclopean), I was hitting shots without trying",None at all,"In the second round (cyclopean), opening both eyes helped "
8,Calibration,1,Target 2,"(-9.80, 2.50, 5.88)","(-1.42, 1.12, 1.68)","(348.12, 295.43, 2.59)","(-0.75, 1.11, 1.34)","(-0.73, 1.11, 1.40)","(-0.74, 1.11, 1.37)",True,True,"(-0.76, 1.11, 1.39)","(1.64, 295.25, 359.54)",False,0.1278237,Left,0.01032768,0.05862379,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,2,Target 1,"(-9.80, 2.50, 2.14)","(-1.72, 1.41, 1.61)","(358.91, 277.70, 352.09)","(-0.72, 1.11, 1.39)","(-0.72, 1.11, 1.46)","(-0.72, 1.11, 1.42)",False,True,"(-0.75, 1.10, 1.43)","(2.97, 267.74, 1.41)",True,2.471708,Right,0.3520663,0.3243431,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,3,Target 8,"(8.20, 2.50, 5.88)","(-0.31, 1.11, 1.69)","(354.25, 62.27, 359.15)","(-0.99, 1.10, 1.36)","(-0.96, 1.10, 1.30)","(-0.97, 1.10, 1.33)",True,True,"(-0.94, 1.09, 1.34)","(5.25, 63.85, 357.79)",True,0.0799351,Left,0.00640578,0.06486551,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,4,Target 3,"(-7.80, 2.50, 8.88)","(-1.29, 1.11, 1.91)","(355.94, 315.35, 0.80)","(-0.76, 1.10, 1.35)","(-0.72, 1.10, 1.41)","(-0.74, 1.10, 1.38)",True,True,"(-0.76, 1.09, 1.40)","(9.02, 309.02, 359.37)",True,0.08671874,Left,0.007078832,0.06679415,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,5,Target 1,"(-9.80, 2.50, 2.14)","(-1.48, 1.11, 1.49)","(355.91, 272.85, 0.53)","(-0.72, 1.10, 1.43)","(-0.73, 1.10, 1.50)","(-0.73, 1.10, 1.47)",True,True,"(-0.76, 1.09, 1.47)","(8.97, 271.29, 0.29)",True,0.05689513,Left,0.005222052,0.06506883,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,6,Target 3,"(-7.80, 2.50, 8.88)","(-1.27, 1.11, 1.92)","(357.46, 314.89, 359.11)","(-0.74, 1.10, 1.36)","(-0.70, 1.10, 1.41)","(-0.72, 1.10, 1.39)",True,True,"(-0.74, 1.09, 1.41)","(4.76, 311.35, 358.30)",True,0.08459559,Left,0.006912313,0.06578891,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,7,Target 5,"(-0.80, 2.50, 11.88)","(-0.83, 1.11, 2.07)","(357.94, 358.27, 359.37)","(-0.83, 1.10, 1.30)","(-0.77, 1.10, 1.31)","(-0.80, 1.10, 1.30)",True,True,"(-0.80, 1.09, 1.33)","(5.57, 356.73, 358.43)",True,0.0850093,Left,0.006757126,0.06662589,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,8,Target 1,"(-9.80, 2.50, 2.14)","(-1.49, 1.11, 1.49)","(357.92, 272.00, 359.71)","(-0.72, 1.10, 1.43)","(-0.72, 1.10, 1.49)","(-0.72, 1.10, 1.46)",True,True,"(-0.75, 1.10, 1.46)","(5.38, 270.69, 359.42)",True,0.07688127,Left,0.007240098,0.06267421,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,9,Target 3,"(-7.80, 2.50, 8.88)","(-1.33, 1.12, 1.97)","(352.84, 317.34, 0.10)","(-0.76, 1.10, 1.36)","(-0.72, 1.11, 1.41)","(-0.74, 1.11, 1.38)",True,True,"(-0.76, 1.10, 1.40)","(1.71, 306.27, 1.69)",True,0.3630354,Left,0.001954045,0.06373985,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,10,Target 5,"(-0.80, 2.50, 11.88)","(-0.80, 1.12, 2.13)","(352.87, 0.28, 0.21)","(-0.80, 1.11, 1.32)","(-0.73, 1.11, 1.33)","(-0.77, 1.11, 1.33)",True,True,"(-0.77, 1.10, 1.36)","(0.13, 356.72, 357.00)",True,0.06064897,Left,0.005052429,0.0604961,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,11,Target 8,"(8.20, 2.50, 5.88)","(-0.17, 1.12, 1.68)","(353.23, 63.04, 359.75)","(-0.90, 1.11, 1.31)","(-0.86, 1.11, 1.26)","(-0.88, 1.11, 1.28)",True,False,"(-0.86, 1.10, 1.30)","(357.95, 51.73, 358.75)",False,0.06214326,Left,0.005505809,0.06844593,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,12,Target 5,"(-0.80, 2.50, 11.88)","(-0.77, 1.12, 2.19)","(357.81, 359.25, 359.90)","(-0.77, 1.11, 1.34)","(-0.70, 1.11, 1.36)","(-0.73, 1.11, 1.35)",True,True,"(-0.74, 1.11, 1.38)","(355.89, 343.29, 1.02)",True,0.04968731,Left,0.004413841,0.06465541,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,13,Target 1,"(-9.80, 2.50, 2.14)","(-1.59, 1.11, 1.61)","(356.20, 287.67, 350.22)","(-0.75, 1.11, 1.53)","(-0.76, 1.11, 1.59)","(-0.76, 1.11, 1.56)",True,False,"(-0.78, 1.11, 1.55)","(357.88, 256.99, 1.40)",True,0.3023497,Left,0.03112836,0.04835275,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,14,Target 8,"(8.20, 2.50, 5.88)","(-0.15, 1.12, 1.68)","(359.22, 63.91, 0.14)","(-0.89, 1.10, 1.30)","(-0.85, 1.11, 1.25)","(-0.87, 1.11, 1.28)",True,False,"(-0.85, 1.10, 1.29)","(357.14, 53.13, 359.62)",True,0.0487773,Left,0.004406909,0.06591936,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,15,Target 9,"(8.20, 2.50, 2.14)","(-0.05, 1.13, 1.38)","(358.56, 84.80, 358.82)","(-0.89, 1.10, 1.30)","(-0.85, 1.11, 1.25)","(-0.87, 1.11, 1.28)",True,False,"(-0.86, 1.10, 1.28)","(357.64, 67.97, 0.39)",True,0.03733759,Left,0.001291616,0.05232968,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,16,Target 6,"(3.20, 2.50, 10.88)","(-0.54, 1.12, 2.06)","(357.06, 23.84, 1.37)","(-0.86, 1.10, 1.29)","(-0.80, 1.11, 1.29)","(-0.83, 1.10, 1.29)",True,False,"(-0.82, 1.10, 1.32)","(357.82, 13.24, 1.86)",True,0.0438852,Left,0.00207654,0.05958897,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,17,Target 8,"(8.20, 2.50, 5.88)","(-0.14, 1.12, 1.67)","(357.03, 63.77, 0.51)","(-0.86, 1.10, 1.29)","(-0.80, 1.11, 1.28)","(-0.83, 1.10, 1.29)",True,False,"(-0.83, 1.10, 1.29)","(356.70, 53.73, 358.07)",True,0.09819466,Left,0.008724713,0.0459604,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,18,Target 1,"(-9.80, 2.50, 2.14)","(-1.53, 1.13, 1.52)","(357.34, 273.95, 1.72)","(-0.95, 1.10, 1.29)","(-0.97, 1.10, 1.23)","(-0.96, 1.10, 1.26)",True,False,"(-0.74, 1.11, 1.48)","(358.11, 264.83, 0.05)",False,2.424455,Left,0.1835952,0.2472995,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,19,Target 2,"(-9.80, 2.50, 5.88)","(-1.46, 1.12, 1.82)","(355.81, 296.14, 1.57)","(-0.71, 1.11, 1.46)","(-0.70, 1.11, 1.52)","(-0.70, 1.11, 1.49)",True,False,"(-0.73, 1.10, 1.50)","(358.39, 286.97, 358.36)",False,0.04601398,Left,0.004190462,0.06824898,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Calibration,20,Target 6,"(3.20, 2.50, 10.88)","(-0.48, 1.13, 2.07)","(359.37, 23.07, 359.77)","(-0.80, 1.11, 1.30)","(-0.74, 1.11, 1.29)","(-0.77, 1.11, 1.30)",True,False,"(-0.76, 1.11, 1.33)","(357.03, 12.35, 357.99)",True,0.0534202,Left,0.004728635,0.06748497,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,1,Target 7,"(6.20, 2.50, 8.88)","(-0.34, 1.12, 1.91)","(359.95, 42.72, 0.52)","(-0.91, 1.11, 1.30)","(-0.85, 1.11, 1.27)","(-0.88, 1.11, 1.29)",True,False,"(-0.86, 1.10, 1.31)","(0.09, 34.52, 359.35)",True,0.3799971,Cyclopean,0.003176572,0.06431453,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,2,Target 6,"(3.20, 2.50, 10.88)","(-0.56, 1.12, 2.05)","(357.95, 22.49, 359.70)","(-0.88, 1.10, 1.30)","(-0.81, 1.11, 1.28)","(-0.85, 1.10, 1.29)",True,False,"(-0.83, 1.10, 1.32)","(0.06, 17.86, 0.28)",True,0.3820755,Cyclopean,0.003189916,0.06409585,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,3,Target 7,"(6.20, 2.50, 8.88)","(-0.29, 1.12, 1.91)","(357.03, 41.91, 358.38)","(-0.85, 1.10, 1.30)","(-0.79, 1.10, 1.27)","(-0.82, 1.10, 1.29)",True,False,"(-0.80, 1.10, 1.31)","(1.10, 32.26, 0.03)",True,0.3826494,Cyclopean,0.003826987,0.06326187,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,4,Target 3,"(-7.80, 2.50, 8.88)","(-1.31, 1.11, 2.04)","(358.05, 316.10, 0.07)","(-0.74, 1.10, 1.40)","(-0.71, 1.11, 1.46)","(-0.72, 1.10, 1.43)",True,False,"(-0.75, 1.09, 1.49)","(3.62, 306.66, 1.44)",True,0.1854332,Cyclopean,0.02599591,0.04298,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,5,Target 8,"(8.20, 2.50, 5.88)","(-0.03, 1.11, 1.70)","(357.42, 63.67, 359.72)","(-0.74, 1.10, 1.40)","(-0.71, 1.11, 1.46)","(-0.72, 1.10, 1.43)",True,False,"(-0.70, 1.09, 1.31)","(4.10, 53.55, 359.39)",False,0.9945076,Cyclopean,0.06439044,0.09890135,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,6,Target 8,"(8.20, 2.50, 5.88)","(-0.02, 1.11, 1.69)","(358.11, 62.41, 358.68)","(-0.74, 1.10, 1.40)","(-0.71, 1.11, 1.46)","(-0.72, 1.10, 1.43)",True,False,"(-0.71, 1.09, 1.31)","(4.10, 52.95, 359.69)",False,1.094447,Cyclopean,0.07280137,0.1074441,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,7,Target 1,"(-9.80, 2.50, 2.14)","(-1.61, 1.10, 1.60)","(0.68, 277.99, 357.29)","(-0.78, 1.10, 1.33)","(-0.71, 1.10, 1.31)","(-0.75, 1.10, 1.32)",True,False,"(-0.83, 1.09, 1.57)","(6.33, 265.73, 2.03)",False,2.013447,Cyclopean,0.2207463,0.2293557,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,8,Target 6,"(3.20, 2.50, 10.88)","(-0.45, 1.11, 2.12)","(357.62, 21.99, 359.47)","(-0.77, 1.09, 1.35)","(-0.70, 1.10, 1.34)","(-0.74, 1.10, 1.35)",True,False,"(-0.73, 1.09, 1.38)","(3.35, 11.69, 0.76)",True,0.350394,Cyclopean,0.004309112,0.06213981,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,9,Target 9,"(8.20, 2.50, 2.14)","(-0.13, 1.11, 1.39)","(359.84, 84.14, 0.92)","(-0.96, 1.09, 1.32)","(-0.95, 1.09, 1.26)","(-0.95, 1.09, 1.29)",True,False,"(-0.92, 1.09, 1.28)","(359.93, 77.72, 359.67)",True,0.2688876,Cyclopean,0.005927983,0.05992066,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,10,Target 1,"(-9.80, 2.50, 2.14)","(-1.58, 1.11, 1.56)","(355.91, 273.51, 2.22)","(-0.76, 1.10, 1.45)","(-0.77, 1.10, 1.52)","(-0.76, 1.10, 1.49)",True,False,"(-0.80, 1.09, 1.52)","(4.92, 263.01, 2.33)",True,0.1489514,Cyclopean,0.04392771,0.02435522,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,11,Target 7,"(6.20, 2.50, 8.88)","(-0.22, 1.10, 1.93)","(356.29, 42.37, 358.70)","(-0.76, 1.10, 1.45)","(-0.77, 1.10, 1.52)","(-0.76, 1.10, 1.49)",True,False,"(-0.73, 1.09, 1.34)","(4.26, 37.99, 358.41)",False,1.31685,Cyclopean,0.07366405,0.122383,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,12,Target 8,"(8.20, 2.50, 5.88)","(-0.01, 1.10, 1.70)","(357.69, 62.87, 358.95)","(-0.76, 1.10, 1.45)","(-0.77, 1.10, 1.52)","(-0.76, 1.10, 1.49)",True,False,"(-0.71, 1.08, 1.32)","(4.87, 50.12, 359.07)",False,1.806178,Cyclopean,0.1237833,0.1846124,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,13,Target 8,"(8.20, 2.50, 5.88)","(-0.01, 1.10, 1.70)","(357.45, 62.73, 359.94)","(-0.75, 1.09, 1.32)","(-0.71, 1.09, 1.27)","(-0.73, 1.09, 1.30)",True,True,"(-0.71, 1.08, 1.32)","(5.37, 49.63, 359.11)",True,0.364395,Cyclopean,0.005550415,0.06496061,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
8,Cyclopean,14,Target 2,"(-9.80, 2.50, 5.88)","(-1.42, 1.11, 1.62)","(356.58, 296.78, 359.80)","(-0.76, 1.08, 1.22)","(-0.73, 1.08, 1.28)","(-0.75, 1.08, 1.25)",True,False,"(-0.77, 1.09, 1.31)","(3.00, 286.04, 358.77)",True,0.3271343,Cyclopean,0.05830606,0.01399008,8,20,Female,I do not use VR devices,"Mild visual impairment, corrected with eyewear (glasses)",Never,Ambidextrous,No,I had to tilt my head up so that I can see properly otherwise it was blurry,none
